policy,category,base_line,scenario_1_metric,scenario_2_metric,scenario_3_metric,scenario_4_metric,scenario_1_%change,scenario_2_%change,scenario_3_%change,scenario_4_%change,scenario_1_elasticity,scenario_2_elasticity,scenario_3_elasticity,scenario_4_elasticity,mean_elasticity
transit_frequency,commute,19.11936378479004,20.055095672607422,19.6477108001709,18.934301376342773,18.778636932373047,2.0,1.0,-0.25,-0.5,0.024470790407832066,0.027634131623206715,0.03871727334242925,0.03564207012871945,0.03161606637554687
transit_frequency,non_commute,16.714237213134766,17.11206817626953,16.81464958190918,16.621627807617188,16.652984619140625,2.0,1.0,-0.25,-0.5,0.011900960781570435,0.006007595051690684,0.022162998965888026,0.00732939148979006,0.011850236572234801
transit_price,commute,18.800262451171875,18.70882225036621,18.790990829467773,18.986351013183594,19.257844924926758,0.5,-0.25,-0.5,-1.0,-0.009727545138601412,0.0019726579303203096,-0.01979637917236854,-0.024339153506144795,-0.01297260497169861
transit_price,non_commute,16.613954544067383,16.597930908203125,16.550336837768555,16.741567611694336,16.715932846069336,0.5,-0.25,-0.5,-1.0,-0.001928937005546194,0.015316692032612877,-0.015362154421268759,-0.006138111292616211,-0.0020281276717045715
transit_speed,commute,18.800262451171875,19.47858428955078,,,,-0.25,,,,-0.14432178064336032,,,,-0.14432178064336032
transit_speed,non_commute,16.613954544067383,16.79117202758789,,,,-0.25,,,,-0.04266714057762755,,,,-0.04266714057762755
tnc_price,commute,19.11936378479004,19.141263961791992,19.099380493164062,19.03146743774414,19.152189254760742,0.5,0.25,-0.25,-0.5,0.0022908897229494407,-0.004180744056321295,0.018388969012833378,-0.0034337408231981392,0.003266343464065846
tnc_price,non_commute,16.714237213134766,16.743938446044922,16.647640228271484,16.58611297607422,16.78006935119629,0.5,0.25,-0.25,-0.5,0.003554003994488575,-0.015937786215202365,0.03066229955378663,-0.007877372711904584,0.002600286155292064
share_tnc_price,commute,19.11936378479004,19.201942443847656,19.038814544677734,19.17828369140625,19.169458389282227,0.5,0.25,-0.25,-0.5,0.008638222483460467,-0.01685186620621426,-0.012326750467101633,-0.005240195757145294,-0.00644514748675018
share_tnc_price,non_commute,16.714237213134766,16.826942443847656,16.49441909790039,16.768394470214844,16.691505432128906,0.5,0.25,-0.25,-0.5,0.013486135116512976,-0.05260619732299432,-0.01296074870530628,0.0027200500646233916,-0.012340190211791058
operating_cost,commute,19.11936378479004,18.988845825195312,19.037185668945312,19.111190795898438,19.355947494506836,1.0,0.5,-0.25,-0.5,-0.006826480267013713,-0.008596323263653893,0.0017098872082979,-0.024748073458909392,-0.009615247445319774
operating_cost,non_commute,16.714237213134766,15.82692813873291,16.248010635375977,16.858675003051758,17.20583152770996,1.0,0.5,-0.25,-0.5,-0.05308702174602198,-0.055787957513539155,-0.03456640900213781,-0.0588234220092172,-0.050566202567729035
cordon_pricing,commute,19.11936378479004,19.213367462158203,19.13399314880371,19.143699645996094,19.124263763427734,0.25,0.1,-0.25,-0.5,0.01966669569684054,0.007651595617061968,-0.005091353766784934,-0.0005125671223007444,0.005428592606204208
cordon_pricing,non_commute,16.714237213134766,16.72011375427246,16.662988662719727,16.748559951782227,16.660320281982422,0.25,0.1,-0.25,-0.5,0.0014063558061927495,-0.03066161486254715,-0.008214012571387208,0.006451617320588632,-0.007754413576788244
park_ride,commute,19.11936378479004,19.1890811920166,19.09450340270996,19.15065574645996,19.17018699645996,0.5,0.25,-0.25,-0.5,0.0072928584874798474,-0.005201089818659188,-0.006546653334734032,-0.005316412433174378,-0.0024428242747719375
park_ride,non_commute,16.714237213134766,16.76694679260254,16.639881134033203,16.699769973754883,16.7430362701416,0.5,0.25,-0.25,-0.5,0.006307147469027274,-0.01779466885707004,0.0034622553683787416,-0.003446051009040829,-0.002867829257176213
telecommute_option,commute,19.11936378479004,19.13725471496582,19.058677673339844,19.238346099853516,19.238985061645508,0.5,0.25,-0.25,-0.5,0.0018714984846948113,-0.012696261681776733,-0.024892526007194604,-0.012513102235193863,-0.012057597859867597
telecommute_option,non_commute,16.714237213134766,16.761505126953125,16.658937454223633,16.788150787353516,16.776756286621094,0.5,0.25,-0.25,-0.5,0.0056560061001422746,-0.013234168740330343,-0.017688769945340965,-0.007480936484160594,-0.008186967267422407
telecommute_frequency,commute,19.11936378479004,19.083574295043945,19.176239013671875,19.18474769592285,18.994245529174805,-1.0,-0.5,1.0,2.0,0.0018718975248833702,-0.0059494896924428,0.0034197744165958,-0.003272029786753894,-0.0009824618844293809
telecommute_frequency,non_commute,16.714237213134766,16.680530548095703,16.75667953491211,16.71329116821289,16.64603042602539,-1.0,-0.5,1.0,2.0,0.002016643931113671,-0.005078583154724203,-5.6601142475853905e-05,-0.0020403798940873963,-0.0012897300650434457
av_rates,commute,18.800262451171875,18.738561630249023,18.852615356445312,18.95023536682129,19.22698974609375,0.05,0.1,0.25,0.5,-0.06563825487341024,0.027846901291621595,0.031908685538603265,0.045395887002128266,0.009878304739735722
av_rates,non_commute,16.613954544067383,16.556575775146484,16.739994049072266,16.8505859375,17.072677612304688,0.05,0.1,0.25,0.5,-0.06907298171390241,0.0758636390093459,0.056971720442588136,0.05522141847933604,0.029745949054341914
av_vot,commute,18.800262451171875,18.84738540649414,18.869274139404297,18.95023536682129,19.099946975708008,-0.1,-0.2,-0.4,-0.6,-0.025065051854809006,-0.01835391617847293,-0.01994292846162704,-0.026567406112412522,-0.022482325651830375
av_vot,non_commute,16.613954544067383,16.743349075317383,16.622371673583984,16.8505859375,16.87554168701172,-0.1,-0.2,-0.4,-0.6,-0.07788304157615888,-0.0025331505194248205,-0.035607325276617585,-0.026241709667466084,-0.035566306759916844
tod,commute,18.95757484436035,18.758333206176758,18.833904266357422,18.78941535949707,,0.1,0.25,0.5,,-0.10509869528109284,-0.026094176922576207,-0.017740611469964085,,-0.04964449455787771
