policy,category,base_line,scenario_1_metric,scenario_2_metric,scenario_3_metric,scenario_4_metric,scenario_1_%change,scenario_2_%change,scenario_3_%change,scenario_4_%change,scenario_1_elasticity,scenario_2_elasticity,scenario_3_elasticity,scenario_4_elasticity,mean_elasticity
telecommute_frequency,middle,18.190937737934384,18.467409384257227,18.31961072869532,18.077514210224408,17.709774398920008,-1.0,-0.5,2.0,3.0,-0.01519831744277278,-0.014146933227373815,-0.003117583308348326,-0.008816905537365175,-0.010319934878965023
av_rates,high,18.24739591669643,18.29085556589768,17.972742998618738,17.711339745792078,17.374174696558416,0.05,0.1,0.25,0.5,0.04763380966758657,-0.15051622671615528,-0.11750853071891942,-0.09570913286744798,-0.07902502015873403
av_rates,low,13.02539699381641,13.029459524629285,12.802461195130984,12.564242390989664,12.229039151032717,0.05,0.1,0.25,0.5,0.006237861026123781,-0.17115470552740986,-0.1416170587493557,-0.12227770764480339,-0.10720290272386129
av_rates,middle,18.190937737934384,18.189880974329874,17.90088991769993,17.627794506119468,17.2742175051126,0.05,0.1,0.25,0.5,-0.0011618572057514598,-0.15944632674411374,-0.12382940119476471,-0.10078867247289924,-0.09630656440438229
av_vot,high,17.711339745792078,18.16374469048941,18.037092813896585,,17.315677691406826,-0.1,-0.2,,-0.6,-0.25543236773198696,-0.09196172417783921,,0.037232460489919905,-0.10338721047330209
av_vot,low,12.564242390989664,12.954805800619981,12.855540746939813,,12.205608093320844,-0.1,-0.2,,-0.6,-0.3108531318294272,-0.11592356581685004,,0.04757340799765901,-0.1264010965495394
av_vot,middle,17.627794506119468,18.085431944216523,17.996648932473764,,17.220677878045997,-0.1,-0.2,,-0.6,-0.2596112848593668,-0.10462296523432002,,0.03849192326471888,-0.10858077560965597
tod,high,18.250029572258846,18.163934527629173,18.297015681459534,18.170104882120306,,0.1,0.25,0.5,,-0.04717529047763458,0.010298308616904173,-0.00875885595933834,,-0.015211945940022916
tod,low,13.138187692459566,12.957938836634824,13.014942478320545,12.988917172795764,,0.1,0.25,0.5,,-0.13719461164966584,-0.037522744239604666,-0.022723152257822177,,-0.06581350271569757
tod,middle,18.307044220452003,18.11117657697153,18.206109807334357,18.117406805503496,,0.1,0.25,0.5,,-0.10699031537906856,-0.022053677677772665,-0.020717425780470977,,-0.04992047294577073
