policy,category,base_line,scenario_1_metric,scenario_2_metric,scenario_3_metric,scenario_4_metric,scenario_1_%change,scenario_2_%change,scenario_3_%change,scenario_4_%change,scenario_1_elasticity,scenario_2_elasticity,scenario_3_elasticity,scenario_4_elasticity,mean_elasticity
transit_frequency,Bike,0.013952921978035843,0.012716756287826782,0.013125519118285191,0.014421252578741037,0.01465041341719593,2.0,1.0,-0.25,-0.5,-0.044297735347298084,-0.059299612013391734,-0.13426022203590637,-0.09997783120382264,-0.08445885015010471
transit_frequency,Drive Alone,0.4459263376254217,0.4345300518772863,0.4399561004913484,0.4522722895171968,0.45537399570579595,2.0,1.0,-0.25,-0.5,-0.012778215577959717,-0.013388393172435342,-0.056923768401459185,-0.0423731781831207,-0.031365888833743735
transit_frequency,Public Transit,0.07600319862123131,0.1021926926572841,0.09090017525382574,0.06659738380308501,0.05949346937234012,2.0,1.0,-0.25,-0.5,0.17229205159226557,0.19600460115941742,0.49502205111240194,0.4344482745040481,0.32444174459203323
transit_frequency,Shared Ride,0.32475830813592227,0.3165609982241649,0.320857882443463,0.32977471352209353,0.3319983777814399,2.0,1.0,-0.25,-0.5,-0.012620631568764251,-0.012010241446469117,-0.06178632244963822,-0.04458743295637202,-0.0327511571053109
transit_frequency,TNC - Pooled,0.013000454386779572,0.012724439327271506,0.012871187013631803,0.013113566750952124,0.013176850255045912,2.0,1.0,-0.25,-0.5,-0.010615592782231953,-0.009943296541944147,-0.03480258791187385,-0.027136877376489288,-0.02062458865313481
transit_frequency,TNC - Ride Alone,0.03371641031017155,0.03231291389449993,0.033039172646775326,0.034409969881145516,0.03462643952547112,2.0,1.0,-0.25,-0.5,-0.02081325388379518,-0.020086292021185725,-0.08228154356808659,-0.05398138217727366,-0.04429061791258529
transit_frequency,Walk,0.09264236894243774,0.08896214773166645,0.08924996303267053,0.08941082394678602,0.09068045394271104,2.0,1.0,-0.25,-0.5,-0.01986251675547046,-0.03661829839298514,0.13952773585311062,0.0423545948171018,0.031350378880439206
transit_price,Bike,0.013952921978035843,0.013959246694834549,0.013923122342777192,0.013951665985083055,0.013672320790419286,0.5,-0.25,-0.5,-1.0,0.0009065795406382193,0.008542908877598787,0.00018003296438773297,0.02011056809880174,0.00743502237035662
transit_price,Drive Alone,0.4459263376254217,0.44764170209728815,0.4460155893649375,0.4463534497867617,0.4472226703273599,0.5,-0.25,-0.5,-1.0,0.0076934880366152925,-0.000800596259831643,-0.001915617559681948,-0.0029070557008163966,0.0005175546290713262
transit_price,Public Transit,0.07600319862123131,0.07530484255807347,0.07668878135350138,0.07709252010671652,0.07805777672214985,0.5,-0.25,-0.5,-1.0,-0.018377017699956477,-0.03608178312003574,-0.028665148447605482,-0.027032784648415964,-0.027539183479003415
transit_price,Shared Ride,0.32475830813592227,0.32530811511483326,0.3251150591225079,0.32503444918307334,0.32639673072879866,0.5,-0.25,-0.5,-1.0,0.0033859455794482685,-0.004394049083865426,-0.0017005941971803828,-0.005045052125935534,-0.0019384374568832685
transit_price,TNC - Pooled,0.013000454386779572,0.013036970073715121,0.012997003722423723,0.0130099900683531,0.013083497004789944,0.5,-0.25,-0.5,-1.0,0.005617601639013703,0.0010617057691022502,-0.0014669766594042066,-0.00638767042595223,-0.00029383491931012085
transit_price,TNC - Ride Alone,0.03371641031017155,0.03381567962978345,0.03368874261272835,0.033719849662129264,0.03370101674655361,0.5,-0.25,-0.5,-1.0,0.005888486864329856,0.0032824013219290293,-0.00020401649677870282,0.0004565599800313569,0.002355857917377885
transit_price,Walk,0.09264236894243774,0.09093344383147206,0.091571701481124,0.090838075207883,0.08786598767992872,0.5,-0.25,-0.5,-1.0,-0.036892949316257306,0.046227982878071394,0.03895180477683624,0.05155720127878827,0.02496100990435965
transit_speed,Bike,0.013952921978035843,0.013178753334874704,0.012292081852909493,,,-0.1,-0.25,,,0.55484338289844,0.4761268292736909,,,0.5154851060860655
transit_speed,Drive Alone,0.4459263376254217,0.44894471196840646,0.4499794825108549,,,-0.1,-0.25,,,-0.06768773423560859,-0.03635708002372162,,,-0.052022407129665105
