policy,category,base_line,scenario_1_metric,scenario_2_metric,scenario_3_metric,scenario_4_metric,scenario_1_%change,scenario_2_%change,scenario_3_%change,scenario_4_%change,scenario_1_elasticity,scenario_2_elasticity,scenario_3_elasticity,scenario_4_elasticity,mean_elasticity
cordon_pricing,white,-467.0525271072713,-468.5283605171473,-465.7985149085058,-468.60241613418754,-465.6148275974774,0.25,0.1,-0.25,-0.5,0.01421949343808282,-0.02819196412144348,-0.011614564271398953,0.004617359160965506,-0.005242418948448527
park_ride,asian,-407.90145478813747,-410.401369603263,-408.518883440457,-409.8483447669561,-411.4332405305762,0.5,0.25,-0.25,-0.5,0.015321806197185484,0.006811520044420982,-0.016705296943361647,-0.012987643342458055,-0.0018899035110533091
park_ride,black,-476.95811993888503,-478.75316854921607,-474.3816057177813,-474.8508739132858,-477.45236280339026,0.5,0.25,-0.25,-0.5,0.009408837669862002,-0.024308872226459333,0.015463330597123182,-0.001554359315347864,-0.0002477658187055032
park_ride,other,-541.7398895356243,-541.1249441200744,-538.219319507514,-540.8066074763927,-540.1032130546807,0.5,0.25,-0.25,-0.5,-0.002837825990980314,-0.02924385933639967,0.006029622832667003,0.004531722269002281,-0.005380085056427675
park_ride,white,-467.0525271072713,-468.8434311987333,-466.7345405036786,-465.8127648482292,-470.3488945430182,0.5,0.25,-0.25,-0.5,0.009586202769065744,-0.0030637661357488244,0.009290535121439902,-0.010586713199572606,0.0013065646387960539
telecommute_frequency,asian,-407.90145478813747,-417.397579779197,-418.260117307065,-403.41590896166474,-389.23589984506737,-1.0,-0.5,1.0,2.0,-0.011640219567238042,-0.03809251866106145,-0.0164949613705197,-0.04575996168673857,-0.02799691532138944
telecommute_frequency,black,-476.95811993888503,-479.4915573878085,-479.69130765103125,-478.81599346280825,-463.09749328370833,-1.0,-0.5,1.0,2.0,-0.0026558279888893033,-0.008595684603806997,0.005842882570574193,-0.029060468992440525,-0.008617274753640658
telecommute_frequency,other,-541.7398895356243,-542.3687423016403,-546.5874408755424,-537.6282118733917,-522.0399066088312,-1.0,-0.5,1.0,2.0,-0.0005804010173174889,-0.013422173907315482,-0.011384645311305563,-0.03636428350085097,-0.015437875934197376
telecommute_frequency,white,-467.0525271072713,-472.71440518691213,-473.63178338223065,-462.2429726621894,-446.5501725318554,-1.0,-0.5,1.0,2.0,-0.006061286205545358,-0.021130138131491782,-0.015446510293618265,-0.043897320719789135,-0.021633813837611135
av_rates,asian,-420.6874304015563,-415.17837606794313,-408.53482876431866,-390.4507376985032,-362.23827678980535,0.05,0.1,0.25,0.5,-0.26845492800027415,-0.30331858755369945,-0.3234351856765997,-0.3473431185949616,-0.3106379549563837
av_rates,black,-489.7386295680353,-475.1756281443603,-475.4557124298316,-457.1504219705963,-437.65261040950446,0.05,0.1,0.25,0.5,-0.6095935896432357,-0.306225853744513,-0.2994391810950724,-0.2658868221426211,-0.37028636165636053
av_rates,other,-553.1342243647364,-544.52444643399,-539.4729226185132,-525.8940972035101,-501.2976082973514,0.05,0.1,0.25,0.5,-0.31909153295117365,-0.25932886091090473,-0.22161089808951823,-0.2342858829921357,-0.2585792937359331
av_rates,white,-473.18710387765566,-463.8808428648933,-461.6167425814746,-443.278086044305,-412.87515503325625,0.05,0.1,0.25,0.5,-0.4031774095241517,-0.2567457832521831,-0.28443416810631644,-0.31864746709154457,-0.31575120699354897
av_vot,asian,-420.6874304015563,-414.81002783316967,-408.5728196442248,-390.4507376985032,-374.7874798796647,-0.1,-0.2,-0.4,-0.6,0.13272401399389738,0.12958730037632704,0.14374897141182208,0.12729151955984397,0.1333379513354726
av_vot,black,-489.7386295680353,-484.236767815577,-473.68505593198347,-457.1504219705963,-442.1988490277592,-0.1,-0.2,-0.4,-0.6,0.10672567670321496,0.14750946117105818,0.13308408048669884,0.11325036243497669,0.12514239519898718
av_vot,other,-553.1342243647364,-548.4344319899226,-540.2310122528766,-525.8940972035101,-511.98092067835245,-0.1,-0.2,-0.4,-0.6,0.08071825172634833,0.1049735343533572,0.09849373248423032,0.08680024760582411,0.09274644154244
av_vot,white,-473.18710387765566,-469.92065526060435,-458.23158434521827,-443.278086044305,-423.67038896290876,-0.1,-0.2,-0.4,-0.6,0.06557926369441053,0.1422266949890691,0.12641518582502953,0.12208595766973382,0.11407677554456075
tod,asian,-405.6902323806959,-401.93639307970915,-402.4251758383507,-400.8282689586688,,0.1,0.25,0.5,,-0.09715617856772507,-0.03621668274913198,-0.029961057932648694,,-0.054444639749835246
tod,black,-470.3788200152081,-469.1019420354452,-467.99861287996004,-465.39159846397644,,0.1,0.25,0.5,,-0.028503023981982678,-0.022770863935306085,-0.026506410041327866,,-0.025926765986205542
tod,other,-539.2689976854879,-528.6736397041018,-529.5964138845047,-531.0925749009444,,0.1,0.25,0.5,,-0.20630011975848406,-0.0807141283686581,-0.037905121653739604,,-0.10830645659362725
tod,white,-458.5722032343708,-451.2769856521231,-455.96864931913524,-453.4987517964592,,0.1,0.25,0.5,,-0.16703974657280296,-0.025548850401148904,-0.027658956442016547,,-0.07341585113865613
