policy,category,base_line,scenario_1_metric,scenario_2_metric,scenario_3_metric,scenario_4_metric,scenario_1_%change,scenario_2_%change,scenario_3_%change,scenario_4_%change,scenario_1_elasticity,scenario_2_elasticity,scenario_3_elasticity,scenario_4_elasticity,mean_elasticity
transit_frequency,Bike,0.014738404873846723,0.012785561374297623,0.013239530619245852,0.014349147659188856,0.014938309523427364,2.0,1.0,-0.25,-0.5,-0.13250032932766131,-0.15254780969485593,0.09243878580918263,-0.020345280031155655,-0.053238658311122566
transit_frequency,Drive Alone,0.4528633429120821,0.43509543733500744,0.4397426016215004,0.452609550406867,0.4545730265687359,2.0,1.0,-0.25,-0.5,-0.03923458556574777,-0.043459273628365436,0.001961460962021766,-0.005662912499143302,-0.021598827682808686
transit_frequency,Public Transit,0.0633115628836545,0.10153596593501292,0.09054602308294948,0.06645923274594254,0.05886081112334843,2.0,1.0,-0.25,-0.5,0.603750741734209,0.6452484891901064,-0.17400999148059915,0.1054487890739263,0.29510950712941053
transit_frequency,Shared Ride,0.3299210816820219,0.3161855481164043,0.3200245597602981,0.32998940916169595,0.3308443988305604,2.0,1.0,-0.25,-0.5,-0.04163278531820491,-0.04499495093463923,-0.0007248587378534399,-0.00419790004247933,-0.02288762375829423
transit_frequency,TNC - Pooled,0.01307149473904478,0.012741693344927491,0.012937460992411099,0.013119343049626616,0.013155826267946428,2.0,1.0,-0.25,-0.5,-0.025230580029395266,-0.015380843886964146,-0.01281177787083454,-0.009677339575758226,-0.015775135340738045
transit_frequency,TNC - Ride Alone,0.034053854995827956,0.032513540598398914,0.033046027659762015,0.03422702508377132,0.0348749174000796,2.0,1.0,-0.25,-0.5,-0.04523171892338618,-0.04439265405588061,-0.017798140852952615,-0.03616605540043416,-0.03589714230816339
transit_frequency,Walk,0.09204025791352206,0.08914225329595127,0.09046379626383302,0.0892462918929077,0.09275271028590192,2.0,1.0,-0.25,-0.5,-0.03148627223854217,-0.025691936638805923,0.10624569393686611,-0.011610990481728756,0.009364123644447317
transit_price,Bike,0.014738404873846723,0.015285103878378368,0.014415934730996205,0.014108127339630341,0.01375884370121622,0.5,-0.25,-0.5,-1.0,0.09273374717466254,0.07657853815507493,0.06414644660781527,0.03323158717022123,0.06667257977694349
transit_price,Drive Alone,0.4528633429120821,0.4552736900094777,0.4512889562927221,0.4501533315300968,0.44688927298815206,0.5,-0.25,-0.5,-1.0,0.013306150382454418,0.01216780570563808,0.008976255500916408,0.006595885952608238,0.010261524385404286
transit_price,Public Transit,0.0633115628836545,0.05807968499712806,0.06576049944549159,0.06983591909437212,0.07799956877422262,0.5,-0.25,-0.5,-1.0,-0.20659251044476995,-0.13538250480691771,-0.1545773610747978,-0.11599781478748017,-0.15313754777849142
transit_price,Shared Ride,0.3299210816820219,0.3316514805151313,0.3281827193444276,0.32770341405132186,0.3256138960773914,0.5,-0.25,-0.5,-1.0,0.013112217808933235,0.018441586547185362,0.010082718658324885,0.006527599847017007,0.012041030715365122
transit_price,TNC - Pooled,0.01307149473904478,0.013142864720105313,0.013044400398846075,0.013013227327617845,0.013038329834605017,0.5,-0.25,-0.5,-1.0,0.013649927281718655,0.007254731963606542,0.006686390415576171,0.0012685964804277083,0.007214911535332269
transit_price,TNC - Ride Alone,0.034053854995827956,0.0339829358926863,0.03396230276606764,0.03380710513332101,0.03382875492454659,0.5,-0.25,-0.5,-1.0,-0.005206393163882939,0.009409589727811196,0.010868807475857334,0.0033050600483990333,0.004594266022046156
transit_price,Walk,0.09204025791352206,0.0925842399870929,0.09334518702144881,0.09137887552364,0.08887133369986616,0.5,-0.25,-0.5,-1.0,0.014775655943998767,-0.049622328112496894,0.01077869192582237,0.01721488121335618,-0.001713274757329894
transit_speed,Bike,0.014738404873846723,0.013522273420769256,,,,-0.25,,,,0.288800594243697,,,,0.288800594243697
transit_speed,Drive Alone,0.4528633429120821,0.44216488586072605,,,,-0.25,,,,0.08268410386003677,,,,0.08268410386003677
transit_speed,Public Transit,0.0633115628836545,0.08440840472791183,,,,-0.25,,,,-1.1662790032618846,,,,-1.1662790032618846
transit_speed,Shared Ride,0.3299210816820219,0.3233305502170593,,,,-0.25,,,,0.06991629637538876,,,,0.06991629637538876
transit_speed,TNC - Pooled,0.01307149473904478,0.012967040359889246,,,,-0.25,,,,0.027968517322838504,,,,0.027968517322838504
transit_speed,TNC - Ride Alone,0.034053854995827956,0.03346821722401165,,,,-0.25,,,,0.060190900607528686,,,,0.060190900607528686
transit_speed,Walk,0.09204025791352206,0.09013862818963268,,,,-0.25,,,,0.07231296591830849,,,,0.07231296591830849
tnc_price,Bike,0.013952921978035843,0.014056454319277554,0.013919257371669689,0.01385626953555076,0.013758977228104086,0.5,0.25,-0.25,-0.5,0.018550297458246878,-0.010857276267019045,0.02424463845138003,0.020849906948206764,0.013196891647703657
